PRIMERA 2.0 D;1991-;CD20;411122;H4;460785;460760;A;tyhja
PRIMERA 2.0 GT, 2.0 STW;1993-;SR20;411559;H1;460785;460760;B;tyhja
PRIMERA 2.0 TD;1996-;CD20;411715+460322;;460785;460766;B;tyhja
PRIMERA 2.2 dCi;2004-;YD22;411577;H1;460785;460762;B;tyhja
PRIMERA 2.2 DDTi;2002-;YD22;411577;H1;460785;460762;B;tyhja
PULSAR 1,5 dCi;2014-;K9K;420852;F;460785;460766;A;tyhja
PULSAR 1.2 DIG-T 115;2015-;HRA2DDT EURO6;420893;F;460785;460762;A;tyhja
PULSAR 1.2T;2014-;HRA2;420805;F;460785;460766;A;tyhja
PULSAR 1.6 DIG-T 190;2015-;MR16DDT;413704;H;460785;460766;A;tyhja
QASHQAI 1.2 DIG-T 115Hk Automat;2015-2016;HRA2DDT EURO6;413761;H;460785;460766;B;420893
QASHQAI 1.2 DIG-T 115Hk Automat;2017-;HRA2DDT EURO6;413761;H;460785;460766;B;420893
QASHQAI 1.2 DIG-T 115Hk Manual;2015-;HRA2DDT;420893;F;460785;460766;A;tyhja
QASHQAI 1.2 DIG-T 115Hk Manual;2017-;HRA2DDT;420893;F;460785;460766;A;tyhja
QASHQAI 1.2T;2014-;HRA2;420805;F;460785;460766;A;tyhja
QASHQAI 1.5 dCi;2007-;K9K;420831;F;460785;460766;A;413870
QASHQAI 1.5 dCi;2014-;K9K;420831;F;460785;460766;A;tyhja
QASHQAI 1.5 dCi;2017-;K9K;420831;F;460785;460766;A;tyhja
QASHQAI 1.6;2007-;HR16;412522;H;460785;460766;A;tyhja
QASHQAI 1.6;2010-2011;HR16 EUR5;414840;H;460785;460762;A;414898
QASHQAI 1.6;2012-;HR16EUR5;414898;H;460785;460762;A;tyhja
QASHQAI 1.6 dCi;2011-;R9M;420832;F;460785;460766;A;tyhja
QASHQAI 1.6 dCi;2017-;R9M;420832;F;460785;460766;A;tyhja
QASHQAI 1.6 dCi Automat;2014-;R9M;420832;F;460785;460766;;tyhja
QASHQAI 1.6 dCi Manual;2014-;R9M;420832;F;460785;460766;A;tyhja
QASHQAI 1.6 DIG-T 163;2015-2016;MR16DDT;422814;F;460785;460762;A;412799
QASHQAI 1.6 DIG-T 163;2017-;MR16DDT;422814;F;460785;460762;A;tyhja
QASHQAI 2.0;2007-;MR20;411703+460475;H;460785;460766;B;tyhja
QASHQAI 2.0 dCi;2007-;M9R;411707+460487;H;460785;460766;B;tyhja
QASHQAI 2.0 dCi Automat;2007-;M9R;411707+460497;H;460785;460766;B;tyhja
SERENA 1.6;1992-;GA16;411122;C1;460785;460762;A;tyhja
SERENA 2.3 D;1994-;LD23;411360;A3;460785;460760;A;tyhja
SILVIA 1.8 TURBO CAT;1984-1989;CA18ET;411122;C2;460785;460762;A;tyhja
SILVIA 2.0;1984-1988;FJ20E;411122;C1;460785;460762;A;tyhja
STANZA 1.6, 1.8;1982-1986;CA16/18;411122;H4;460785;460760;A;tyhja
SUNNY 1.3, 1.5, 1.6;1982-1991;E13/15/16;411122;F1;460785;460762;A;tyhja
SUNNY 1.4, 1.6, 1.6 4x4;1989-1995;GA14/16;411122;H4;460785;460760;A;tyhja
SUNNY 2.0;1991-1993;SR20;411559;H1;460785;460760;B;tyhja
SUNNY 2.0 GTi;1991-1995;SR20;411559;H1;460785;460760;B;tyhja
SUNNY GTi;1989-1991;CA18/16;411122;H4;460785;460760;A;tyhja
TERRANO 2.4;1987-1993;Z24;411323;C1;460785;460762;A;tyhja
TERRANO 2.7 TD;1990-1993;TD27T;411381;A3;460785;460760;B;tyhja
TERRANO 3.0 V6;1987-;VG30E;411122+460372;C3;460785;460762;B;tyhja
TERRANO II 2.4;1993-;KA24E;411118;C1;460785;460762;A;tyhja
TERRANO II 2.7 TD;1993-;TD27;411381;A3;460785;460760;C;tyhja
TERRANO II 3.0 Di T Automat;2002-;ZD30;411598+460372;C;460785;460760;C;tyhja
TERRANO II 3.0 Di TURBO;2002-;ZD30;411386;A3;460785;460760;B;tyhja
TIIDA 1.5 dCi;2007-;K9K;411456;H;460785;460766;A;tyhja
TIIDA 1.6;2007-;HR16;412522;H;460785;460766;A;tyhja
TIIDA 1.8;2007-;HR18;411703+460483;;460785;460762;B;tyhja
TRADE 2.3 D;1998-;LD23;411360;A3;460785;460760;B;tyhja
URVAN 2.0;1982-1994;Z20;411117;C1;460785;460760;A;tyhja
URVAN 2.3 D;1984-1987;SD23;411381;C1;460785;460760;A;tyhja
URVAN E 20;1980-1982;H20;411381;C3;460785;460760;A;tyhja
VANETTE 1.5;1983-1986;A15;411117;C1;460785;460760;A;tyhja
VANETTE 2.0;1986-1993;Z20;411117;C1;460785;460760;A;tyhja
VANETTE 2.0 D;1984-1986;LD20;411117;C2;460785;460760;A;tyhja
VANETTE CARGO 1.6;;GA16;411122;C1;460785;460762;A;tyhja
VANETTE CARGO 2.3 D;;LD23;411360;A3;460785;460760;C;tyhja
X-TRAIL 1.6 dCi 2WD Automat;2014-;R9M;420832;F;460785;460766;A;tyhja
X-TRAIL 1.6 dCi 2WD Manual;2014-;R9M;420832;F;460785;460766;A;tyhja
X-TRAIL 1.6 dCi 4WD Manual (T32);2014-;R9M;420832;F;460785;460766;A;tyhja
X-TRAIL 1.6 DIG-T 163;2015-2016;MR16DDT;422814;F;460785;460762;A;412799
X-TRAIL 1.6 DIG-T 163;2016-;MR16DDT;412799;H;460785;460762;A;tyhja
X-TRAIL 1.6 DIG-T 163;2017-;MR16DDT;422814;F;460785;460762;A;tyhja
X-TRAIL 2.0;2002-;QR20;411895;;460785+460802;460766;A;tyhja
X-TRAIL 2.0;2007-;MR20;411703+460475;;460785;460766;B;tyhja
X-TRAIL 2.0 dCi (T31);2007-2014;M9R;411707+460484;H;460785;460766;B;tyhja
X-TRAIL 2.0 DCI 4WD  177Hk;2017-;M9R;413751;H;460785;460766;A;tyhja
X-TRAIL 2.2 TDi;2002-;YD22;411577;H1;460785;460762;B;tyhja
X-TRAIL 2.5;2003-;QR25;411895;;460785+460802;460766;A;tyhja
X-TRAIL 2.5;2007-;QR25;413854;;460785;460766;A;tyhja
INTERSTAR 2.2 dCi;2002-;G9TF;411586+460435;F1;460785;460766;B;tyhja
INTERSTAR 2.5 dCi;2003-;G9U;411586+460435;F1;460785;460766;B;tyhja
INTERSTAR 3.0 dCi;2005-;ZD3A;412813;H;460785;460768;A;tyhja
NV 400 2.3 dCi;2012-;M9T;411794;;460785;460768;A;tyhja
NV 400 2.3 dCi AWD;2015-;M9T;421875;D;460785;460766;A;tyhja
PRIMASTAR 1.9 dCi 100;2003-;F9Q;411570+460413;F;460785;460760;A;tyhja
PRIMASTAR 2.0;2004-;F4R;411570;F1;460785;460766;A;tyhja
PRIMASTAR 2.0 dCi;2007-2012;M9R;411702+460410;;460785;460766;B;tyhja
PRIMASTAR 2.0 dCi;2013-;M9R;414888;H;460785;460766;A;tyhja
PRIMASTAR 2.5 dCi;2003-;G9U;411586+460435;F1;460785;460766;B;tyhja
ATLEON 4.5 D;2008-;ISB4-4L/4H;411582;A2;460785;460766;A;tyhja
ATLEON TK3 3.0D;2007-;ZD30;411598;C;460787;;A;tyhja
CAB STAR;;FD6;411114+460360;A2;460787;460760;;411117
CAB STAR;;;411114+460360;A2;460787;460760;;411117
CAB STAR;;FD6T;411114+460360;A2;460787;460760;;411117
CAB STAR;;FD35T;411114+460360;A2;460787;460760;;411117
CAB STAR;;FE6T/A;411114+460360;A2;460787;460760;;411117
CAB STAR 2.5D;2007-;YD25DDTI;411577+460372;C1;460787;;A;tyhja
CAB STAR 714;;TD42T;411323;A2;460787;460760;;tyhja
CAB STAR E 110;;BD30TI;411381;A2;460785;460762;;tyhja
CAB STAR E 90;2001-;TD27T;411381;A2;460785;460762;;tyhja
CAB STAR F24 2.5D;2007-;YD25DDTI;411577+460372;C1;460787;460760;A;tyhja
DIESEL - CK 1935;1998-;PF6TB;411311;C6;460785;460762;;tyhja
ECO 35, 45;1997-;BD30TI;411381;A2;460785;460760;;tyhja
ECO 56;1997-;BD30TI;411381+460326;A2;460785;460760;;tyhja
ECO-T 67;;B4-40;411102;B;460785;460760;;tyhja
L50.95;1998-;;411117;A4;460787;460760;;tyhja
LK 1222;;FE6TA;411117;A2;460787;460760;;tyhja
LK 1322;;FE6TA;411117;A2;460787;460760;;tyhja
MK 1122;;FE6TA;411117;A2;460787;460760;;tyhja
MK 822;;FE6TA;411117;A2;460787;460760;;tyhja
BUSS;;FE6T/B;411114+460360;A2;460787;460760;;411117
4.3 D;;;411102;;460785;460760;;tyhja
CUTLASS CIERRA SL 3.3;;V6;411104;H2;460785;460762;;tyhja
OMEGA 2.5 (4 CYL.);;;411104;E;460785;460760;;tyhja
OMEGA 2.8 (6 CYL.);;;411121;H1;460785;460762;;tyhja
SILHOUETTE 3.1;;LH0;411121;H1;460785;460760;;tyhja
V8 D;;V8;411104;C1;460785;460762;;tyhja
ADAM 1.0;2017-;B10XFL;421884;F;460785;460765;A;tyhja
ADAM 1.0T;2015-2016;B10XFL;420869;F;460785;460765;A;tyhja
ADAM 1.0T;2015-2016;B10XFT;420869;F;460785;460765;A;tyhja
ADAM 1.0T;2017-;B10XFT;421884;F;460785;460765;A;tyhja
ADAM 1.2;2013-;LWD;420823;F;460785;460765;A;tyhja
ADAM 1.2;2013-;LDC;420823;F;460785;460765;A;tyhja
ADAM 1.4;2013-;A14XER;420823;F;460785;460765;A;tyhja
ADAM 1.4;2013-;A14XEL;420823;F;460785;460765;A;tyhja
ADAM 1.4 100Hk (74kW);2015-;B14XER;420823;F;460785;460765;A;tyhja
ADAM ROCKS 1.0T ECOTEC;2017-;B10XFT;421884;F;460785;460765;A;tyhja
ADAM ROCKS 1.0T ECOTEC;2017-;B10XFL;421884;F;460785;460765;A;tyhja
AGILA 1.0;2001-;Z10XE;411701+460417;;460785;460762;B;tyhja
AGILA 1.0;2010-;K10B;411701+460564;F;460785;460760;A;tyhja
AGILA 1.2;2001-;Z12XE;411701+460417;;460785;460762;B;tyhja
AGILA 1.2;2010-;K12B;411701+460564;F;460785;460760;A;tyhja
ANTARA 2.0 CDTI;2007-;Z20DM/DMH;414855;H;460785;460766;A;tyhja
ANTARA 2.2 CDTI;2012-;A22DM;414862;F;460785;460766;A;tyhja
ANTARA 2.4;2007-;Z24XED;411121;H4;460785;460766;A;tyhja
ANTARA 3.2 V6;2007-;10HM;413842+460413;H;460785;460766;A;tyhja
ASCONA (Ø36mm);;;411103;F2;460785;460762;A;tyhja
ASCONA 1.6, 1.8, 2.0;1981-1988;16/18/20;411146;H4;460785;460762;A;411121
ASCONA A/B 1.6, 1.9;1971-1981;;411016;C1;460785;460762;A;tyhja
ASCONA B 1.2;1976-1981;;411111;A2;460785;460760;A;tyhja
ASCONA B 2.0;1976-1981;;411103;A1;460785;460762;A;tyhja
ASCONA B 2.0 D (Ø29mm);1976-1982;;411120;C1;460785;460762;A;tyhja
ASCONA B 2.0 D (Ø36mm);1976-1983;;411103;A1;460785;460762;A;tyhja
ASCONA C 1.3;1981-1988;13S/N;411121;H4;460785;460760;A;tyhja
ASCONA C 1.6;1982-1986;;411031;H4;460785;460762;A;tyhja
ASCONA C 1.8, 2.0;1982-1986;;411121;F2;460785;460762;A;tyhja
ASCONA D;1982-1986;16D;411031;H3;460785;460762;A;tyhja
ASTRA F 1.4i;1991-1997;C/X14*;411121;H4;460785;460762;A;tyhja
ASTRA F 1.6 16V, GSi 16V;1993-1997;X16*;411146;H4;460785;460760;A;411121
ASTRA F 1.6i;1992-1993;C16*;411121+460372;H4;460785;460762;A;tyhja
ASTRA F 1.7 D;1991-;17D;411031;H3;460785;460762;A;tyhja
ASTRA F 1.7 TD;1992-1996;ISUZU;411898;F;460785;460762;A;tyhja
ASTRA F 1.7 TD;1994-;X17DTL;411031;H3;460785;460760;A;tyhja
ASTRA F 1.7 TD;1996-;ISUZU;411898;F;460785;460760;A;tyhja
ASTRA F 1.8i 16V;1991-1997;C18*;411146;H2;460785;460762;A;411121
ASTRA F 2.0i;1991-1997;C20*;411146;H4;460785;460762;A;411121
ASTRA G 1.2;1999-;X12XE;411421;;460785;460762;A;tyhja
ASTRA G 1.4;1998-;X14XE;411121;H4;460785;460762;A;tyhja
ASTRA G 1.6;1998-;X16XE;411121;H4;460785;460762;A;tyhja
ASTRA G 1.6;2001-;Z16XE;411121;H4;460785;460762;B;tyhja
ASTRA G 1.6 TWINPORT;2003-;Z16XEP;411121;H2;460785;460762;B;tyhja
ASTRA G 1.7 DTL;2000-;Y17DT;411898;F;460785;460762;A;tyhja
ASTRA G 1.7 TD;1999-;X17DTL;411121;H3;460785;460762;A;tyhja
ASTRA G 1.8;1998-;X18XE1;411121;H1;460785;460762;A;tyhja
ASTRA G 1.8;2001-;Z18XE;411121;H4;460785;460762;B;tyhja
ASTRA G 1.8 Incl. ACC;1998-;X18XE1;411121;H4;460785;460762;A;tyhja
ASTRA G 2.0;1998-;X20XE;411146;H4;460785;460762;B;tyhja
ASTRA G 2.0 DTL;2001-;Y20DTH;411565;G;460785;460762;A;tyhja
ASTRA G 2.0 T;2001-;Z20LET;411121;H1;460785;460762;A;411363
ASTRA G 2.0 TD;1998-;X20DTL;411565;G;460785;460762;A;tyhja
ASTRA G 2.2;2001-;Z22SE;411879;F;460785;460762;A;tyhja
ASTRA G COUPE 2.2;2001-;Z22SE;411879;F;460785;460760;A;tyhja
ASTRA H 1.3 CDTI;2006-;Z13DTH;412871;F;460785;460762;A;tyhja
ASTRA H 1.4 TWINPORT;2004-;Z14XEP;411708+460453;G;460785;460768;A;tyhja
ASTRA H 1.6;2007-;Z16XER;413874;F;460785;460766;A;tyhja
ASTRA H 1.6;2007-;Z16XE1;411121;H2;460785;460766;A;tyhja
ASTRA H 1.6 T;2007-;Z16LET;413831+460372;H;460785;460766;A;tyhja
ASTRA H 1.6 TWINPORT;2004-;Z16XEP;411121;H2;460785;460766;B;tyhja
ASTRA H 1.7 CDTI;2004-;Z17DTH;413829;F;460785;460762;A;tyhja
ASTRA H 1.7 CDTI;2004-;Z17DTL;413829;F;460785;460762;A;tyhja
ASTRA H 1.7 CDTI ecoFLEX;2009-;Z17DTJ;413881;F;460785;460762;A;tyhja
ASTRA H 1.8;2004-;Z18XE;411121+460372;H2;460785;460766;A;tyhja
ASTRA H 1.8;2007-;Z18XER;412892;F;460785;460766;A;tyhja
ASTRA H 1.9 CDTI;2005-;Z19DTH;412891;H;460785;460766;A;tyhja
ASTRA H 2.0 OPC;2006-;Z20LEH;411363;H1;460785;460766;B;tyhja
ASTRA H 2.0 T;2004-;Z20LEL/LER;411146;H4;460785;460762;A;tyhja
ASTRA J 1.3 CDTI ecoFLEX;2010-;A13DTE;412834;F;460785;460762;A;tyhja
ASTRA J 1.4;2009-;A14XEL;414856;F;460785;460769;A;tyhja
ASTRA J 1.4;2010-;A14XER;414856;F;460785;460769;A;tyhja
ASTRA J 1.4 T;2010-;A14NET;411708+460524;;460785;460769;A;420809
ASTRA J 1.4 T;2013-;A14NEL;420823;F;460785;460762;A;tyhja
ASTRA J 1.4 T 140Hk (103kW);2012-2015;B14NET;420809;F;460785;460769;A;tyhja
ASTRA J 1.6;2010-;A16XER;412892+460413;F;460785;460766;A;tyhja
ASTRA J 1.6 CDTi;2014-;B16DTH;420834;F;460785;460766+460803;A;tyhja
ASTRA J 1.6 CDTI;2014-;B16DTL;420834;F;460785;460766+460803;A;tyhja
ASTRA J 1.6 SIDI;2013-;A16XHT;411260;F;460785;460766;A;420827
ASTRA J 1.6 T;2010-;A16LET;414801;F;460785;460766;A;tyhja
ASTRA J 1.7 CDTI;2010-;A17DTJ;413881;F;460785;460762;A;tyhja
ASTRA J 1.7 CDTI;2010-;A17DTR;413881;F;460785;460762;A;tyhja
ASTRA J 1.7 CDTI ecoFLEX;2012-;A17DTS;413881;F;460785;460769;A;tyhja
ASTRA J 1.7 CDTI ecoFLEX;2014-;A17DTE;413881;F;460785;460769;A;tyhja
ASTRA J 2.0 CDTI;2011-;A20DTH;411457;H;460785;460769;A;tyhja
ASTRA J 2.0 CDTI GTC;2012-;A20DTH;411457;H;460785;460769;A;tyhja
ASTRA J GTC 1.6 SIDI;2014-;A16SHT;411260;F;460785;460766;A;420827
ASTRA J GTC 2.0T;2013-;A20NET;411894;F;460785;460766;A;tyhja
ASTRA K 1.0 T Ecotech 105Hk (Alu oil s;2017-;B10XFL;421884;F;460785;460766;A;tyhja
ASTRA K 1.0T;2016-2016;B10XFL (LE1);420869;F;460785;460765;A;tyhja
ASTRA K 1.0T Ecotech 105Hk (steel oil s;2017-;B10XFL;420869;F;460785;460766;A;tyhja
ASTRA K 1.4T 125Hk (92kW);2016-;B14XFL (LE2);421812;H;460785;460766;A;tyhja
ASTRA K 1.4T 150Hk (110kW);2016-;B14XFT (LE2);421812;H;460785;460766;A;tyhja
ASTRA K 1.4T CNG;2018-;B14XNT (LFE);421812;H;460785;460766;A;tyhja
ASTRA K 1.6 CDTI;2016-;B16DTH (LVL);421808;F;460785;460766;A;tyhja
ASTRA K 1.6 CDTI  BITurbo;2016-;B16DTR;421808;F;460785;460766;A;tyhja
ASTRA K 1.6 CDTI 110Hk (81kW);2016-;B16DTE;421808;F;460785;460766;A;tyhja
ASTRA K 1.6 CDTI 110Hk (81kW);2016-;B16DTU;421808;F;460785;460766;A;tyhja
ASTRA K 1.6T 170Hk (125kW);2016-;B16SHL;420827+460372;F;460785;460766+460803;A;tyhja
ASTRA K 1.6T 200Hk (147KW);2016-;B16SHT;420827+460372;F;460785;460766+460803;A;tyhja
CALIBRA 2.0i;1990-;C20*;411146;H4;460785;460762;A;411121
CALIBRA 2.0i 16V;1990-;C20XE;411146;H2-3;460785;460762;A;tyhja
CALIBRA TURBO;1992-;C20LET;411146;F3;460785;460762;B;tyhja
CAMPO 2.3;1988-1990;C223;411117;A1;460785;460762;A;tyhja
CAMPO 2.5 D;1990-;4JA1;411537;C;460785;460762;C;tyhja
CAMPO 3.1 TD;1993-;4JG2;411537;C3;460785;460766;C;tyhja
CASCADA 1.6;2013-;SIDI A16XHT;420827;F;460785;460766+460803;A;tyhja
CASCADA 1.6 Turbo Ecotec  200Hk (14;2015-;A16SHT;420827;F;460785;460766+460803;A;tyhja
COMBO 1.3 CDTI;2004-;Z13DT;412834;F;460785;460766;A;tyhja
COMBO 1.3 CDTI ecoFLEX;2012-;LN9;412871;F;460785;460766;A;tyhja
COMBO 1.4;1996-;X14SZ;411146;H4;460785;460762;A;tyhja
COMBO 1.4 (D);2012-;A14FP;420873;F;460785;460766;A;tyhja
COMBO 1.4 ecoFLEX (CNG);2013-;A14FC (LJD);413859;F;460785;460766;A;tyhja
COMBO 1.4 ecoFLEX (CNG) 120HK;2017-;A14FC;413859;F;460785;460766;A;tyhja
COMBO 1.4 TWINPORT;2005-;Z14XEP;411702+460410;;460785;460760;B;tyhja
COMBO 1.4i;1989-;C14NZ;411146;H4;460785;460762;A;tyhja
COMBO 1.6;2002-;Z16SE;411121;H4;460785;460762;A;tyhja
COMBO 1.6 CDTI ecoFLEX;2012-;LJ5;413887;H;460785;460760;A;tyhja
COMBO 1.7 D;-1993;ISUZU;411117;H1;460785;460760;A;tyhja
COMBO 1.7 D;1993-;17D;411031;H3;460785;460760;A;tyhja
COMBO 1.7 D;1996-;X17D;411381;H1;460785;460760;A;411117
COMBO 1.7 DI;2004-;Y17DTL;413829;F;460785;460762;A;tyhja
COMBO 1.7 DTI;2003-;Y17DT;413829;F;460785;460762;A;tyhja
COMBO 1.7 DTL;2002-2003;Y17DT;411898;F;460785;460762;A;tyhja
COMBO D 1.3 CDTI 95Hk (70kW);2017-;263A8000;412871;F;460785;460766;A;tyhja
COMBO D 1.6 CDTI ecoFLEX;2017-;LJ5;413887;H;460785;460760;A;tyhja
CORSA 1.0;2017-;B10XFL;421884;F;460785;460765;A;tyhja
CORSA 1.0 12V;1997-;X10XE;411421;;460785;460760;A;tyhja
CORSA 1.0 T;2017-;B10XFT;421884;F;460785;460765;A;tyhja
CORSA 1.0, 1.2;-1990;OHV;411118;G;460785;460760;A;tyhja
CORSA 1.2;1990-1997;C12NZ;411121;H4;460785;460760;A;411146
CORSA 1.2 16V;1998-;X12XE;411421;;460785;460760;A;tyhja
CORSA 1.2 Incl. ACC;2000-;X12XE;411421;;460785;460760;A;tyhja
CORSA 1.2, 1.3, 1.4, 1.6;-1990;OHC;411121+460372;H4;460785;460760;A;tyhja
CORSA 1.4;1989-;C/X14..;411121+460372;H4;460785;460762;A;tyhja
CORSA 1.4 Turbo  101Hk (74kW);2015-;B14NEL;414856;F;460785;460766;A;tyhja
CORSA 1.4i;1989-;C14NZ;411146;H4;460785;460760;A;tyhja
CORSA 1.6i 16V, GSi 16V;1989-;C16XE;411146;H4;460785;460760;A;tyhja
CORSA 1.7 D;-1993;ISUZU;411117;H1;460785;460760;A;tyhja
CORSA 1.7 D;1996-;X17D;411381;H1;460785;460760;A;411117
CORSA A 1.2, 1.3;1983-1989;;411121;H4;460785;460760;A;tyhja
CORSA C 1.0;2001-;Z10XE;411702+460410;;460785;460760;B;tyhja
CORSA C 1.0;2005-;Z10XEP;411702+460410;;460785;460760;B;tyhja
CORSA C 1.2;2001-;Z12XE;411702+460410;;460785;460760;B;tyhja
CORSA C 1.2;2005-;Z12XEP;411702+460410;;460785;460760;B;tyhja
CORSA C 1.3 CDTI;2004-;Z13DT;412834;F;460785;460766;A;tyhja
CORSA C 1.4;2001-;Z14XE;411121+460372;H4;460785;460760;B;tyhja
CORSA C 1.4 TWINPORT;2004-;Z14XEP;411702+460410;;460785;460760;B;tyhja
CORSA C 1.7 DT;2001-2003;Y17DT;411898;F;460785;460762;A;tyhja
CORSA C 1.8 GSi;2001-;Z18XE;411121+460372;H4;460785;460760;B;tyhja
CORSA D 1.2;2007-;Z12XEP;411702+460410;;460785;460769;B;tyhja
CORSA D 1.2;2009-;A12XEL;414856;F;460785;460769;A;tyhja
CORSA D 1.2 EASYTRONIC;2008-;Z12XP;411702+460500;;460785;460769;A;tyhja
CORSA D 1.2 ecoFLEX;2012-;A12XER;414856;F;460785;460762;A;tyhja
CORSA D 1.3 CDTI;2007-;Z13DTH/DTL;412834;F;460785;460769;A;tyhja
CORSA D 1.3 CDTI;2008-;Z13DTJ;412834;F;460785;460769;A;tyhja
CORSA D 1.3 CDTI;2009-;Z13DTE;412834;F;460785;460769;A;tyhja
CORSA D 1.3 CDTI ecoFLEX;2010-;A13DTE;412834;F;460785;460769;A;tyhja
CORSA D 1.4;2007-;Z14XEP;411702+460410;;460785;460769;B;tyhja
CORSA D 1.4;2009-;A14XEL;414856;F;460785;460769;A;tyhja
CORSA D 1.4;2010-;A14XER;414856;F;460785;460769;A;tyhja
CORSA E 1.0 T;2015-2016;B10XFT;420869;F;460785;460765;A;tyhja
CORSA E 1.0 T;2015-2016;B10XFL;420869;F;460785;460765;A;tyhja
CORSA E 1.3 CDTI ecoFLEX 75Hk;2015-;B13DTC;412834;F;460785;460769;A;tyhja
CORSA E 1.3 CDTI ecoFLEX 95Hk;2015-;B13DTE;412834;F;460785;460769;A;tyhja
CORSA E 1.4;2015-;B14XEJ;420823;F;460785;460769;A;tyhja
CORSA E 1.4;2015-;B14XER;420823;F;460785;460769;A;tyhja
CORSA E 1.4 T;2015-;B14XEL;420823;F;460785;460769;A;tyhja
CORSA OPC 1.6;2015-;B16LES;421859;;;;;tyhja
CORSA OPC 1.6 T (141kW) (D);2012-;A16LER;421859;H;460785;460766;A;tyhja
CORSAVAN 1.3 CDTI ecoFLEX 95Hk;2015-;B13DTR;412834;F;460785;460769;A;tyhja
CROSSLAND X 1.2 82Hk (60kW);2017-;B12XE;422826;F;460785;460766;A;tyhja
CROSSLAND X 1.2 T 110Hk (81kW);2017-2017;B12XHL;421821;F;460785;460766;A;tyhja
CROSSLAND X 1.2T 110Hk;2018>-;B12XHL;422827;H;460785;460766;A;tyhja
CROSSLAND X 1.2T 131Hk (96kW);2017-;B12XHT;421821;F;460785;460766;A;tyhja
CROSSLAND X 1.6D 130Hk (96kW);2018-;;412512;F;460785;460766;A;tyhja
FRONTERA 2.0;1991-;X/C20NE;411146;C4;460785;460760;A;tyhja
FRONTERA 2.2;1996-1998;X22XE;411146;C4;460785;460762;A;tyhja
FRONTERA 2.2;1999-;X22SE;411121+460372;C2;460785;460766;A;tyhja
FRONTERA 2.2;2001-;Y22SE;411146;C4;460785;460762;A;tyhja
FRONTERA 2.2 DTL  16V;1999-;X22DTH;411715;;460785;460766;B;tyhja
FRONTERA 2.3 D, TDI;1991-;23DTR;411103;C2;460785;460760;A;tyhja
FRONTERA 2.4i;1991-;C24NE;411103;C1-2;460785;460762;A;tyhja
FRONTERA 2.5 TD;;VM;411421;;460785;460760;A;tyhja
FRONTERA 2.8 TDI;1995-;4JB1;411537;C;460785;460760;C;tyhja
FRONTERA V6;1999-;;411245;C;460785;460768;A;tyhja
GRANDLAND X 1.2 Turbo 130Hk(96kW);2017-;B12XHT;421886;F;460785;460766;A;tyhja
GRANDLAND X 1.6D 120Hk (88kW);2018-;D16DTH;412512;F;460785;460766;A;tyhja
GRANDLAND X 2.0 CDTI 177HK;2018-;D20DTH (LCI);411707+460610;;460785;460766;B;tyhja
INSIGNIA 1.4 T;2012-;A14NET;414856;F;460785;460766;A;tyhja
INSIGNIA 1.4 T (I);2014-;B14NET;420809;F;460785;460765;A;tyhja
INSIGNIA 1.6;2009-;A16XER;412892+460413;F;460785;460766;A;tyhja
INSIGNIA 1.6;2013-;SIDI A16XHT;411260;F;460785;460766;A;420827
INSIGNIA 1.6 CDTI;2016-;B16DTH;420834;F;460785;460766+460803;A;tyhja
INSIGNIA 1.6 T;2009-;A16LET;414801;F;460785;460766;A;tyhja
INSIGNIA 1.6 T (I);2015-;B16SHL;411260;;460785;460766+460803;A;420827
INSIGNIA 1.8;2008-;A18XER;412892+460413;F;460785;460760;A;tyhja
INSIGNIA 2.0 CDTI;2009-;A20DTH;411465;H;460785;460769;A;tyhja
INSIGNIA 2.0 CDTI;2009-;A20DTJ;411465;H;460785;460769;A;tyhja
INSIGNIA 2.0 CDTI 2WD 170Hk (125kW);2015-;B20DTH;420896;F;460785;460766;A;tyhja
INSIGNIA 2.0 CDTI 4x4;2011-;A20DTH;411465;H;460785;460769;A;tyhja
INSIGNIA 2.0 CDTI 4x4;2015-;B20DTH;421833;F;460785;460766;A;tyhja
INSIGNIA 2.0 CDTI Biturbo;2012-;A20DTR;411457;;460785;460769;A;tyhja
INSIGNIA 2.0 CDTI ecoFLEX;2014-;A20DTE;411465;H;460785;460762;A;tyhja
INSIGNIA 2.0 T;2015-;B20NHT;420871;H;460785;460766+460803;A;tyhja
INSIGNIA 2.0 T 2WD;2009-;A20NHT;411894;F;460785;460766;A;tyhja
INSIGNIA 2.0 T 4x4;2009-;A20HT;413891;H;460785;460766;A;tyhja
INSIGNIA 2.0 T AWD;2014-;A20NHT;420871;H;460785;460766+460803;A;tyhja
INSIGNIA 2.8 T 4x4;2009-;A28NET;411701+460515;;460785;460762;A;tyhja
INSIGNIA B 1.5T 140Hk (103kW);2018-;B15SFL (LFV);422809;H;460785;460766;A;tyhja
INSIGNIA B 1.5T 165HK (121kW);2018-;B15SFT (LFV);422809;H;460785;460765;A;tyhja
INSIGNIA B 1.6 CDTI 110Hk (81kW );2018-;B16DTE;420834;F;460785;460766;A;tyhja
INSIGNIA B 1.6 CDTI 136Hk (100kW);2018-;B16DTH;420834;F;460785;460766;A;tyhja
INSIGNIA B 2.0 CDTI 2WD;2018-;D20DTH (LFS);420896;F;460785;460765;A;tyhja
INSIGNIA B 2.0 CDTI 4x4 170HK (125K;2018-;B20DTH;422811;F;460785;460766;A;tyhja
